Date,Hillside OAT [F],Main Meter [kW],Boiler Gas [kBtu/hr]
3/14/2012 4:00,51.33117,140.4736481,803.71
3/14/2012 5:00,51.3797,144.9312991,1138.97
3/14/2012 6:00,51.32279163,152.8717432,1218.65
3/14/2012 7:00,51.20038155,166.2093587,1046.91
3/14/2012 8:00,51.40297544,189.7277015,916.08
3/14/2012 9:00,51.77564843,206.2514134,798.89
3/14/2012 10:00,52.35428866,214.1605585,706.57
3/14/2012 11:00,53.02076414,213.835566,632.94
3/14/2012 12:00,53.573443,213.7594612,638.35
3/14/2012 13:00,53.95706622,218.1636358,609.41
3/14/2012 14:00,54.1538,218.8035721,568.44
3/14/2012 15:00,54.15798667,218.4340193,561.8
3/14/2012 16:00,54.26888661,210.4656893,501.56
3/14/2012 17:00,54.37326106,189.3382621,414.84
3/14/2012 18:00,54.114215,133.3358545,347.87
3/14/2012 19:00,53.75418062,117.6282748,232.7
3/14/2012 20:00,53.51293946,109.9922075,179.56
3/14/2012 21:00,53.2270938,109.4898471,182.74
3/14/2012 22:00,52.98154,108.4798462,237.45
3/14/2012 23:00,52.93093,107.6481317,369.73
3/15/2012 0:00,52.95417,109.6990121,460.59
3/15/2012 1:00,52.79262458,110.5318097,529.77
3/15/2012 2:00,52.74148339,111.7609112,528.36
3/15/2012 3:00,52.72682837,114.3475752,551.18
3/15/2012 4:00,52.68510999,139.8350624,661
3/15/2012 5:00,52.67355606,142.839324,833.67
3/15/2012 6:00,52.94567549,151.609093,966.93
3/15/2012 7:00,53.08328444,166.5784142,911.12
3/15/2012 8:00,53.4263875,188.0403473,759.93
3/15/2012 9:00,53.89799956,202.5413304,714.16
3/15/2012 10:00,54.56261871,208.2112371,630.25
3/15/2012 11:00,55.39720819,212.1898972,574.8
3/15/2012 12:00,55.85090519,208.8144557,522.41
3/15/2012 13:00,56.57360903,210.5107705,523.88
3/15/2012 14:00,57.13874028,213.1895462,483.95
3/15/2012 15:00,56.01534337,212.0192561,471.44
3/15/2012 16:00,54.74613552,201.9590952,406.57
3/15/2012 17:00,54.165079,182.4472769,335.92
3/15/2012 18:00,54.22167546,128.4454792,275.21
3/15/2012 19:00,53.19439134,111.5140699,222.06
3/15/2012 20:00,53.08236046,104.9703771,185.26
3/15/2012 21:00,53.22043661,104.4338076,187.21
3/15/2012 22:00,52.73525317,101.2326189,242.05
3/15/2012 23:00,52.65360833,101.7694747,328.18
3/16/2012 0:00,52.45140769,105.2924185,366.66
3/16/2012 1:00,52.2646,106.4859912,402.47
3/16/2012 2:00,52.2646,110.1873222,453.35
3/16/2012 3:00,52.25589584,110.3612843,487.23
3/16/2012 4:00,51.92773333,137.1512019,702.98
3/16/2012 5:00,52.13211503,140.7135231,956.9
3/16/2012 6:00,52.21620893,146.473189,1073.27
3/16/2012 7:00,52.1592915,159.6254802,1051.75
3/16/2012 8:00,52.33642399,179.4717043,892.86
3/16/2012 9:00,52.33996944,196.7395652,739.33
3/16/2012 10:00,52.40400878,204.3111335,694.44
3/16/2012 11:00,52.9741885,207.4360986,685.41
3/16/2012 12:00,53.50843633,203.7167198,652.62
3/16/2012 13:00,53.74445,209.3300469,623.87
3/16/2012 14:00,54.53498645,214.5067292,594.01
3/16/2012 15:00,54.20643761,209.7030198,562.12
3/16/2012 16:00,53.49113621,200.0131235,477.54
3/16/2012 17:00,53.26311198,180.217227,393.45
3/16/2012 18:00,52.73426997,129.2820202,287.6
3/16/2012 19:00,51.81574357,111.8139625,205.83
3/16/2012 20:00,50.45454384,105.8588304,182.18
3/16/2012 21:00,48.06866788,105.1073759,265.32
3/16/2012 22:00,45.79625742,102.1473188,344.45
3/16/2012 23:00,45.52899233,101.736075,321.79
3/17/2012 0:00,44.3302,102.6200661,395.05
3/17/2012 1:00,43.36133087,102.3276114,446.08
3/17/2012 2:00,42.70641566,105.8116164,436.63
3/17/2012 3:00,41.7114,105.7172554,434.7
3/17/2012 4:00,41.7114,107.9006967,406.18
3/17/2012 5:00,41.27960953,110.7652718,417.18
3/17/2012 6:00,41.15021187,109.9525959,464.9
3/17/2012 7:00,41.7114,110.5214264,484.26
3/17/2012 8:00,42.90732772,110.9552004,413.72
3/17/2012 9:00,44.63069709,110.9114306,398.98
3/17/2012 10:00,46.42519415,109.2655835,394.44
3/17/2012 11:00,48.88749892,108.4438242,489.5
3/17/2012 12:00,48.63991847,108.5944918,499.26
3/17/2012 13:00,47.61609461,108.0326638,495.3
3/17/2012 14:00,48.76948125,106.5895994,499.23
3/17/2012 15:00,50.90512639,106.5711418,423.33
3/17/2012 16:00,48.42949525,107.0239211,401.05
3/17/2012 17:00,47.03575968,106.1036964,415.27
3/17/2012 18:00,46.45058646,105.9662203,467.07
3/17/2012 19:00,45.12694352,105.6777469,502.13
3/17/2012 20:00,43.52461764,106.7620278,575.94
3/17/2012 21:00,42.54266912,107.5950429,635.64
3/17/2012 22:00,41.86692886,108.3186036,652.92
3/17/2012 23:00,43.0252,109.9529917,673.66
3/18/2012 0:00,43.0252,107.9680733,678.92
3/18/2012 1:00,42.21330523,109.12669,693.36
3/18/2012 2:00,40.93472868,113.0181543,706.27
3/18/2012 3:00,41.7114,111.9660539,652.19
3/18/2012 4:00,41.7114,112.9876947,640.01
3/18/2012 5:00,41.7114,115.5407374,664.57
3/18/2012 6:00,41.11167059,115.2867738,691.07
3/18/2012 7:00,40.3881,115.9651918,725.69
3/18/2012 8:00,40.76392896,114.2957482,750.37
3/18/2012 9:00,43.17300939,114.309276,754.56
3/18/2012 10:00,46.14473683,112.3446832,674.92
3/18/2012 11:00,49.45222417,110.7203888,598.24
3/18/2012 12:00,55.07192967,109.5973081,518.8
3/18/2012 13:00,61.15253829,107.7968633,567.61
3/18/2012 14:00,61.36216612,108.7688492,635.37
3/18/2012 15:00,58.67537098,107.4406813,693.69
3/18/2012 16:00,54.20912428,106.7199629,737
3/18/2012 17:00,54.09881826,104.9860503,807.32
3/18/2012 18:00,47.11379206,105.2356971,790.35
3/18/2012 19:00,43.47889819,104.7716664,725.12
3/18/2012 20:00,42.37832205,105.7358158,697.91
3/18/2012 21:00,41.7114,106.8823718,725.25
3/18/2012 22:00,41.7114,107.0863566,735.87
3/18/2012 23:00,40.72581527,106.7080855,685.02
3/19/2012 0:00,40.3881,108.8645267,781.05
3/19/2012 1:00,39.39629551,110.4402838,838.45
3/19/2012 2:00,39.0546,113.6136294,869.1
3/19/2012 3:00,39.0546,113.9698986,1051.28
3/19/2012 4:00,38.06796275,135.9452134,1277.97
3/19/2012 5:00,37.71,142.255273,1554.51
3/19/2012 6:00,37.71,150.028054,1768.78
3/19/2012 7:00,37.7600351,163.4226417,1774.27
3/19/2012 8:00,40.53249456,186.7189291,1700.3
3/19/2012 9:00,44.09942811,206.9610206,1577.73
3/19/2012 10:00,48.14059639,215.0127391,1341.77
3/19/2012 11:00,53.36940031,220.0717402,1069.89
3/19/2012 12:00,60.68466025,220.7868802,833.33
3/19/2012 13:00,59.47346833,222.7278452,713.6
3/19/2012 14:00,61.636825,222.3340213,635.5
3/19/2012 15:00,61.96739125,219.1961716,564.5
3/19/2012 16:00,58.37961805,210.429069,515.6
3/19/2012 17:00,56.86174744,189.440427,405.32
3/19/2012 18:00,53.49207744,135.2756854,297.9
3/19/2012 19:00,48.81138411,115.9914359,212.67
3/19/2012 20:00,47.42050622,108.9300217,197.69
3/19/2012 21:00,46.89771527,110.6325868,281.75
3/19/2012 22:00,46.77609097,107.9071166,350.31
3/19/2012 23:00,46.87677629,108.1542848,400.87
3/20/2012 0:00,46.57507603,109.7357838,550.3
3/20/2012 1:00,46.7425436,111.3806353,630.4
3/20/2012 2:00,47.24754367,115.7435466,644.37
3/20/2012 3:00,47.30292961,113.4498365,711.17
3/20/2012 4:00,46.87406917,139.8040879,973.99
3/20/2012 5:00,47.18248574,146.1456599,1457.88
3/20/2012 6:00,47.52469747,154.6328946,1581.23
3/20/2012 7:00,48.22613996,167.1414828,1362.94
3/20/2012 8:00,49.90020167,190.6780112,1143.23
3/20/2012 9:00,52.37050147,208.5473496,969.42
3/20/2012 10:00,56.00986592,216.7498694,797.33
3/20/2012 11:00,60.72674555,219.6540557,704.18
3/20/2012 12:00,68.46910422,217.0150969,674.91
3/20/2012 13:00,66.6493677,220.9080954,627.64
3/20/2012 14:00,66.8596675,223.2281629,608.65
3/20/2012 15:00,66.77142424,219.5275691,596.19
3/20/2012 16:00,64.12303703,210.8233476,487.36
3/20/2012 17:00,61.39486846,192.3057039,338.23
3/20/2012 18:00,56.99450616,132.8200633,226.4
3/20/2012 19:00,54.59805704,114.9291333,160.06
3/20/2012 20:00,53.2910525,109.4317552,91.27
3/20/2012 21:00,52.72313843,108.3293245,153.96
3/20/2012 22:00,52.27819117,106.7878955,266.24
3/20/2012 23:00,51.46301225,106.7506499,372.87
3/21/2012 0:00,50.44504372,107.8872072,478.22
3/21/2012 1:00,50.48873292,111.1254434,587.61
3/21/2012 2:00,50.47859875,112.3517085,592.2
3/21/2012 3:00,50.61372417,113.4530052,617.68
3/21/2012 4:00,48.95550798,141.2786844,926.72
3/21/2012 5:00,48.73567622,145.1694668,1273.02
3/21/2012 6:00,50.44961072,153.0828074,1506.33
3/21/2012 7:00,50.83887714,165.7938043,1484.54
3/21/2012 8:00,52.36895075,189.65439,1338.62
3/21/2012 9:00,55.21257667,206.8653313,1207.89
3/21/2012 10:00,58.23248707,213.6612375,966.13
3/21/2012 11:00,65.28473994,213.6039454,695.2
3/21/2012 12:00,80.85820006,214.8786465,504.78
3/21/2012 13:00,82.79890441,218.0929124,499.32
3/21/2012 14:00,78.30241182,217.8164111,456.4
3/21/2012 15:00,70.90027542,217.5478687,383
3/21/2012 16:00,62.27672583,210.4931247,330.98
3/21/2012 17:00,60.12767998,189.2482874,237.2
3/21/2012 18:00,58.7374707,134.1158199,234.26
3/21/2012 19:00,55.22512944,117.6689579,209.47
3/21/2012 20:00,53.19168972,110.0844857,156.15
3/21/2012 21:00,53.0213,109.3147026,180.62
3/21/2012 22:00,53.00135316,108.6466274,265.95
3/21/2012 23:00,52.24709,107.5863334,366.96
3/22/2012 0:00,51.72809333,109.1121017,504.18
3/22/2012 1:00,51.9793648,111.3339799,605.16
3/22/2012 2:00,52.13738783,112.1358738,614.87
3/22/2012 3:00,52.04484104,114.432634,604.45
3/22/2012 4:00,52.02165767,139.9276961,773.29
3/22/2012 5:00,52.00237298,142.7259709,986.07
3/22/2012 6:00,51.26845795,152.0596723,1181.03
3/22/2012 7:00,50.26089517,166.3125157,1240.08
3/22/2012 8:00,49.54101013,188.3682082,1169.37
3/22/2012 9:00,49.95398447,202.8251148,958.21
3/22/2012 10:00,52.26853122,208.5687901,756.49
3/22/2012 11:00,55.10808572,211.0616938,670.3
3/22/2012 12:00,64.52721202,208.4902614,586.23
3/22/2012 13:00,73.07621056,211.2913269,561.98
3/22/2012 14:00,75.37046833,213.0166357,553.37
3/22/2012 15:00,74.85630667,211.0010942,533.14
3/22/2012 16:00,69.64690289,201.7149953,468.54
3/22/2012 17:00,67.03196692,182.8572698,380.19
3/22/2012 18:00,59.27884175,128.2349253,288.19
3/22/2012 19:00,50.50366825,111.3166961,183.56
3/22/2012 20:00,46.23344133,104.0968811,175.73
3/22/2012 21:00,44.7115694,103.9093859,224.81
3/22/2012 22:00,43.299975,101.1856858,218.05
3/22/2012 23:00,42.53544456,101.5163122,273.46
3/23/2012 0:00,42.96744252,104.5682393,428.37
3/23/2012 1:00,42.97451496,106.7274285,558.05
3/23/2012 2:00,41.7114,109.525627,608.96
3/23/2012 3:00,41.7114,109.4167975,715.54
3/23/2012 4:00,41.7114,135.5620089,1027.51
3/23/2012 5:00,41.7114,140.3548206,1388.96
3/23/2012 6:00,42.25647559,145.5034261,1650.66
3/23/2012 7:00,43.349275,158.5894972,1625.51
3/23/2012 8:00,44.868372,178.2652944,1281.43
3/23/2012 9:00,47.5913655,195.7516896,980.35
3/23/2012 10:00,50.61576496,203.1849501,869.89
3/23/2012 11:00,57.65632396,206.9456819,560.3
3/23/2012 12:00,72.70750114,203.5542935,492.47
3/23/2012 13:00,78.31449686,209.540899,471.23
3/23/2012 14:00,75.7472638,215.1312742,475.19
3/23/2012 15:00,72.72928356,209.7321368,502.7
3/23/2012 16:00,66.40666543,200.3869173,457.75
3/23/2012 17:00,54.89059556,182.4961791,382.71
3/23/2012 18:00,52.38145356,128.4867126,368.3
3/23/2012 19:00,51.24474914,111.2608881,291.4
3/23/2012 20:00,50.3351525,105.0555691,416.31
3/23/2012 21:00,50.23743333,103.5651788,580.45
3/23/2012 22:00,50.70068583,101.4184063,615.71
3/23/2012 23:00,50.9007974,100.8271072,509.96
3/24/2012 0:00,50.09191181,102.2137416,509.24
3/24/2012 1:00,49.40359466,101.9295966,612.73
3/24/2012 2:00,49.74763484,105.5959903,656.71
3/24/2012 3:00,49.96377775,105.4883477,611.63
3/24/2012 4:00,49.24585989,107.5661859,579.71
3/24/2012 5:00,44.83433033,110.2125536,624.29
3/24/2012 6:00,41.82472165,110.4755037,662.64
3/24/2012 7:00,41.7114,110.6712512,697.35
3/24/2012 8:00,42.36319928,111.2705855,657.87
3/24/2012 9:00,43.872789,111.2084167,633.71
3/24/2012 10:00,45.97219567,109.5461156,596.88
3/24/2012 11:00,46.46219515,108.9270675,613.6
3/24/2012 12:00,46.1436,108.5225073,543.21
3/24/2012 13:00,45.88622818,107.9276086,577.17
3/24/2012 14:00,45.90485099,106.4128854,579.28
3/24/2012 15:00,46.05322524,105.8521872,476.92
3/24/2012 16:00,45.91296387,105.6202922,446.67
3/24/2012 17:00,44.49454764,104.4428901,544.35
3/24/2012 18:00,44.3302,103.9588138,583.89
3/24/2012 19:00,43.407275,103.7678518,615.04
3/24/2012 20:00,43.0252,105.1685461,643.13
3/24/2012 21:00,43.0252,106.5590341,676.07
3/24/2012 22:00,42.20585262,107.3424547,692.69
3/24/2012 23:00,41.7114,109.2207896,717.07
3/25/2012 0:00,41.7114,107.9975455,726.15
3/25/2012 1:00,41.7114,109.1740322,721.18
3/25/2012 2:00,41.7114,113.1317313,690.41
3/25/2012 3:00,41.49158517,111.877178,661.95
3/25/2012 4:00,40.3881,112.9239253,667.34
3/25/2012 5:00,40.3881,115.5506598,672.2
3/25/2012 6:00,40.49628971,115.1621883,730.19
3/25/2012 7:00,41.7114,115.8739423,786.01
3/25/2012 8:00,43.67606341,114.2113286,756.33
3/25/2012 9:00,45.8294535,114.4641626,732.8
3/25/2012 10:00,49.55014611,112.4675081,700.25
3/25/2012 11:00,52.06443574,110.589741,592.75
3/25/2012 12:00,54.00635,109.2255015,540.3
3/25/2012 13:00,54.33818696,107.4721635,571.76
3/25/2012 14:00,55.2308125,108.7913915,589.33
3/25/2012 15:00,54.54055893,107.5223785,595.93
3/25/2012 16:00,59.47350717,106.7162932,450.19
3/25/2012 17:00,58.16402669,104.6554212,318.34
3/25/2012 18:00,55.06356503,104.9088243,350.97
3/25/2012 19:00,49.77535094,104.3200847,438.97
3/25/2012 20:00,48.27322803,105.2567888,507.72
3/25/2012 21:00,46.61535885,106.3216009,649.78
3/25/2012 22:00,45.07033333,106.904144,724.81
3/25/2012 23:00,43.079575,106.5809889,679.46
3/26/2012 0:00,41.76614167,108.4854868,859.33
3/26/2012 1:00,41.7114,110.1046037,956.68
3/26/2012 2:00,40.9056795,113.1753966,949.9
3/26/2012 3:00,40.3881,113.1219148,1037.5
3/26/2012 4:00,40.3881,135.3851031,1233.51
3/26/2012 5:00,40.49904853,141.7800198,1533.58
3/26/2012 6:00,41.7114,149.6568809,1676
3/26/2012 7:00,43.24185326,163.1294352,1709.15
3/26/2012 8:00,45.02121851,186.4208251,1647.39
3/26/2012 9:00,47.20616667,206.5212386,1395.33
3/26/2012 10:00,50.44082441,215.0585755,1093.02
3/26/2012 11:00,56.0142605,219.9797055,832.07
3/26/2012 12:00,59.98645267,220.7677567,688.33
3/26/2012 13:00,59.64248558,222.6112079,607.19
3/26/2012 14:00,60.382244,221.9749368,575.81
3/26/2012 15:00,61.38891947,219.2757513,534.4
3/26/2012 16:00,63.91524499,211.0066077,478.71
3/26/2012 17:00,65.13182344,189.4255068,362.24
3/26/2012 18:00,55.81876772,134.0437146,270.61
3/26/2012 19:00,52.00437748,115.9004235,166.43
3/26/2012 20:00,50.70702458,108.0186335,118.47
3/26/2012 21:00,49.38338278,110.1156797,111.07
3/26/2012 22:00,48.61417028,106.6375296,139.48
3/26/2012 23:00,48.79576306,107.3936314,251.61
3/27/2012 0:00,48.60355189,109.3396693,455.76
3/27/2012 1:00,48.8219235,112.0319964,570.02
3/27/2012 2:00,48.85398651,115.919315,482.59
3/27/2012 3:00,47.60075812,114.392057,569.59
3/27/2012 4:00,47.52123661,139.6779083,903.67
3/27/2012 5:00,47.81497117,145.7270499,1233.59
3/27/2012 6:00,48.41225072,154.1965757,1333.54
3/27/2012 7:00,49.3427599,166.6872983,1336.36
3/27/2012 8:00,49.039017,189.266159,1183.41
3/27/2012 9:00,50.0590995,207.8382744,1037.03
3/27/2012 10:00,53.08502022,215.7760478,814.65
3/27/2012 11:00,54.85473649,215.6832255,744.06
3/27/2012 12:00,54.04651742,216.4631262,720.71
3/27/2012 13:00,52.85430925,217.1792283,659.92
3/27/2012 14:00,54.12194742,222.4962607,617.73
3/27/2012 15:00,52.1355033,215.646173,601.32
3/27/2012 16:00,50.93565422,209.9888556,564.19
3/27/2012 17:00,50.44987622,188.4878155,442.51
3/27/2012 18:00,50.29143724,133.4448992,274.51
3/27/2012 19:00,50.46086579,115.9490269,170.09
3/27/2012 20:00,50.85666831,109.4938998,119.37
3/27/2012 21:00,50.9998,108.8584655,118.16
3/27/2012 22:00,51.06851868,108.0622741,179.34
3/27/2012 23:00,51.2692165,107.1431114,343.51
3/28/2012 0:00,51.62754032,108.6729719,457.12
3/28/2012 1:00,51.60612762,111.618919,540.13
3/28/2012 2:00,51.51118695,114.5025638,570.37
3/28/2012 3:00,51.35309922,116.2355099,571.58
3/28/2012 4:00,51.2531,140.8442837,829.8
3/28/2012 5:00,51.36951574,145.3637623,1212.14
3/28/2012 6:00,51.55384377,153.1051199,1421.97
3/28/2012 7:00,51.70697092,166.525097,1364.88
3/28/2012 8:00,52.26660878,190.3602873,1131.07
3/28/2012 9:00,53.22744665,206.6206465,994.42
3/28/2012 10:00,53.9973993,212.691141,889.72
3/28/2012 11:00,59.071186,213.3006006,682.67
3/28/2012 12:00,67.7780892,215.2627922,538.26
3/28/2012 13:00,71.07949653,216.190083,526.31
3/28/2012 14:00,70.25399728,216.6096901,523.45
3/28/2012 15:00,71.88969358,217.015356,491.42
3/28/2012 16:00,69.415069,206.6284955,463.24
3/28/2012 17:00,66.24459042,189.3882411,364.83
3/28/2012 18:00,57.07771028,134.3974459,257.98
3/28/2012 19:00,52.51227583,118.4456748,232.74
3/28/2012 20:00,51.85328917,111.7970031,181.92
3/28/2012 21:00,51.32316333,110.5541305,178.49
3/28/2012 22:00,49.80241086,110.2399425,259.38
3/28/2012 23:00,48.67192083,108.5225003,401.08
3/29/2012 0:00,49.51515889,109.5578402,539.06
3/29/2012 1:00,49.26638308,111.3478969,570.24
3/29/2012 2:00,48.72545605,113.2788408,661.95
3/29/2012 3:00,49.39129967,114.7620204,661.87
3/29/2012 4:00,48.82023766,140.5599959,863.05
3/29/2012 5:00,49.38148315,143.4260103,1099.43
3/29/2012 6:00,49.3732374,153.4186242,1242.5
3/29/2012 7:00,49.43514592,167.5356139,1142.84
3/29/2012 8:00,51.29406051,188.3529644,1041.54
3/29/2012 9:00,54.02846528,202.3861829,877.9
3/29/2012 10:00,57.28707202,206.2252949,702.11
3/29/2012 11:00,62.97008492,211.4698009,596.63
3/29/2012 12:00,68.60635553,210.4019095,498.19
3/29/2012 13:00,65.19954309,208.6757499,464.19
3/29/2012 14:00,58.560475,212.4864796,424.79
3/29/2012 15:00,57.81126725,210.3544391,364.52
3/29/2012 16:00,55.98889667,200.4479067,328.4
3/29/2012 17:00,55.49337023,182.9582087,228.4
3/29/2012 18:00,53.88596483,128.8971252,172.57
3/29/2012 19:00,51.78724623,111.3951449,116.42
3/29/2012 20:00,51.12713694,104.7671661,142.86
3/29/2012 21:00,51.64429583,104.332093,176.13
3/29/2012 22:00,51.97074676,101.7884166,152.35
3/29/2012 23:00,52.11725,102.3936106,244.08
3/30/2012 0:00,52.21227872,105.5632976,352.31
3/30/2012 1:00,52.40208789,105.9948013,421.14
3/30/2012 2:00,52.6384594,110.1006547,482.74
3/30/2012 3:00,52.75869167,110.0356115,518.68
3/30/2012 4:00,52.54766767,137.230082,639.2
3/30/2012 5:00,52.6123721,140.3458931,871.69
3/30/2012 6:00,52.84312018,145.5630541,1054.46
3/30/2012 7:00,53.23787968,160.0478518,1033.45
3/30/2012 8:00,54.33125903,180.0920109,955.03
3/30/2012 9:00,56.18606228,197.7396009,848.55
3/30/2012 10:00,58.12699214,205.5409966,696.39
3/30/2012 11:00,60.00913833,208.4814165,507.19
3/30/2012 12:00,59.97342315,203.6148848,455.06
3/30/2012 13:00,59.38539167,207.0140438,398.49
3/30/2012 14:00,59.32675037,214.7290782,331.42
3/30/2012 15:00,58.57409578,212.1432688,281.49
3/30/2012 16:00,64.64738577,199.7205473,218.88
3/30/2012 17:00,69.00991708,182.0472559,130.31
3/30/2012 18:00,60.52379083,129.1477367,65.1
3/30/2012 19:00,56.3292,111.19999,34.29
3/30/2012 20:00,55.43799739,105.9733036,42.89
3/30/2012 21:00,55.09518258,104.609815,90.9
3/30/2012 22:00,55.31606034,102.4258447,137.86
3/30/2012 23:00,55.58780655,101.8468558,194.1
3/31/2012 0:00,56.21381256,102.0889118,217.64
3/31/2012 1:00,56.38991385,102.2827262,227.77
3/31/2012 2:00,55.92238313,105.8580702,241.45
3/31/2012 3:00,54.00764571,105.4683522,238.96
3/31/2012 4:00,54.47918643,107.517312,238.23
3/31/2012 5:00,54.60372708,109.4024964,241.91
3/31/2012 6:00,54.65658996,110.5408702,288.29
3/31/2012 7:00,54.58288349,111.08248,388.89
3/31/2012 8:00,52.06546309,111.4713991,457.45
3/31/2012 9:00,47.62294625,111.5979123,458.04
3/31/2012 10:00,47.00585542,110.100246,417.37
3/31/2012 11:00,46.43794002,109.7960528,501.64
3/31/2012 12:00,47.92815512,109.5340974,515.85
3/31/2012 13:00,50.70555389,108.9693084,419.77
3/31/2012 14:00,52.93011728,107.3046974,365.49
3/31/2012 15:00,53.25654133,106.644929,344.54
3/31/2012 16:00,57.47305774,106.5201618,342.75
3/31/2012 17:00,59.86882103,105.3184601,318.67
3/31/2012 18:00,55.44553545,105.3842516,393.34
3/31/2012 19:00,49.05759372,105.4413882,464.86
3/31/2012 20:00,47.04496669,105.5275223,497.46
3/31/2012 21:00,46.63858562,106.4813225,559.12
3/31/2012 22:00,45.71109264,107.6847653,555.35
3/31/2012 23:00,45.627,108.2832003,540.28
4/1/2012 0:00,45.627,108.2879409,574.43
4/1/2012 1:00,45.627,109.0968696,564.81
4/1/2012 2:00,43.99500128,112.3804882,574.32
4/1/2012 3:00,42.47240488,111.8414453,541.63
4/1/2012 4:00,41.7114,112.8613554,553.82
4/1/2012 5:00,41.7114,115.3296802,535.73
4/1/2012 6:00,41.37469367,115.2427339,635.66
4/1/2012 7:00,40.94535633,115.6657241,694.58
4/1/2012 8:00,42.15517244,114.539982,686.35
4/1/2012 9:00,44.78755067,114.6294271,669.71
4/1/2012 10:00,49.84245658,113.0959695,601.71
4/1/2012 11:00,55.95239002,111.1121821,518.98
4/1/2012 12:00,66.15673911,110.2643559,429.03
4/1/2012 13:00,69.8282505,107.8304721,432.82
4/1/2012 14:00,72.39420411,107.9236979,380.14
4/1/2012 15:00,72.42286148,108.8785338,365.77
4/1/2012 16:00,72.36582284,106.8722621,339.7
4/1/2012 17:00,69.63558987,105.7029399,313.08
